frame_id,avg_flow_magnitude,avg_flow_direction,flow_magnitude_std_dev,flow_angle_std_dev
frame_00058,0.13911934196949005,150.17556762695312,0.2084176242351532,89.6155014038086
frame_00059,0.12469034641981125,195.07640075683594,0.785184919834137,104.05757141113281
frame_00060,0.5409463047981262,167.7933349609375,4.590723991394043,104.92853546142578
frame_00061,0.45134440064430237,102.24065399169922,2.6952199935913086,78.85160064697266
frame_00062,2.4891505241394043,97.7570571899414,2.4059977531433105,36.45509338378906
frame_00063,9.249958038330078,121.68777465820312,9.443720817565918,71.52449798583984
frame_00064,15.771773338317871,152.4803466796875,15.069417953491211,59.36220932006836
frame_00065,14.787188529968262,181.50448608398438,13.966789245605469,90.54102325439453
frame_00066,12.06108283996582,177.31756591796875,10.730791091918945,102.63227081298828
frame_00067,14.035454750061035,151.99009704589844,13.31852912902832,95.66407012939453
frame_00068,15.492450714111328,152.5200653076172,13.943229675292969,100.81572723388672
frame_00069,12.79433822631836,172.55364990234375,11.147522926330566,105.63252258300781
frame_00070,11.826269149780273,183.81886291503906,11.377020835876465,107.85089874267578
frame_00071,9.587687492370605,173.3788299560547,8.42540168762207,104.88491821289062
frame_00072,13.037734985351562,210.09437561035156,12.520685195922852,97.38123321533203
frame_00073,12.076664924621582,190.1128692626953,11.463037490844727,116.220458984375
frame_00074,10.7195405960083,165.51002502441406,10.362446784973145,106.86476135253906
frame_00075,10.509649276733398,190.63783264160156,9.410937309265137,103.90465545654297
frame_00076,12.249220848083496,169.37872314453125,11.018656730651855,100.76610565185547
frame_00077,10.584136009216309,192.0860137939453,10.304547309875488,90.7168197631836
frame_00078,8.972761154174805,197.1031494140625,9.440707206726074,96.62493133544922
frame_00079,8.92227840423584,188.1095733642578,8.843025207519531,102.78453063964844
frame_00080,11.067537307739258,174.5832061767578,10.327126502990723,107.60247039794922
frame_00081,9.905291557312012,193.19830322265625,9.41748332977295,101.29811096191406
frame_00082,11.297598838806152,206.43508911132812,10.907663345336914,90.42999267578125
frame_00083,14.459563255310059,160.20745849609375,12.031423568725586,103.71139526367188
frame_00084,15.6536865234375,187.44357299804688,13.08205795288086,97.7809066772461
frame_00085,14.278801918029785,144.9523162841797,12.525390625,84.30458068847656
frame_00086,10.979058265686035,100.1343765258789,11.333340644836426,50.08793258666992
frame_00087,14.65927505493164,124.031982421875,11.811444282531738,75.94508361816406
frame_00088,11.987174034118652,161.88427734375,11.063621520996094,104.06083679199219
frame_00089,11.338996887207031,162.19610595703125,14.622922897338867,104.86133575439453
frame_00090,10.863635063171387,159.106201171875,12.9024019241333,106.8089599609375
frame_00091,12.069490432739258,206.1359100341797,13.452317237854004,108.73770904541016
frame_00092,11.535455703735352,177.18272399902344,12.496103286743164,101.89213562011719
frame_00093,10.2233304977417,180.33038330078125,11.362462043762207,107.41275787353516
frame_00094,11.186917304992676,195.4727783203125,12.480132102966309,82.5003662109375
frame_00095,9.105295181274414,174.4546356201172,11.539229393005371,98.37789154052734
frame_00096,10.060873031616211,186.4878692626953,11.435916900634766,93.02009582519531
frame_00097,9.54939079284668,152.6295928955078,9.67143440246582,100.85542297363281
frame_00098,10.789077758789062,193.29441833496094,9.768223762512207,100.3494644165039
frame_00099,9.592813491821289,197.49879455566406,9.681147575378418,98.97034454345703
frame_00100,8.443669319152832,182.0296630859375,10.186020851135254,110.0764389038086
frame_00101,8.81377124786377,186.17889404296875,10.04978084564209,106.46375274658203
frame_00102,9.467646598815918,179.6546173095703,9.900239944458008,97.77245330810547
frame_00103,12.249783515930176,209.8424072265625,11.207098007202148,89.093994140625
frame_00104,12.256088256835938,198.39984130859375,12.044354438781738,101.30098724365234
frame_00105,16.932706832885742,198.040283203125,21.486892700195312,95.69518280029297
frame_00106,17.607704162597656,160.8994598388672,31.322797775268555,107.43595123291016
frame_00107,12.752631187438965,145.77085876464844,12.59166145324707,95.78075408935547
frame_00108,2.325871467590332,107.53458404541016,2.5755951404571533,50.8411865234375
frame_00109,0.7413977980613708,138.0502471923828,2.5055558681488037,76.5133056640625
frame_00110,9.64197063446045,104.9843978881836,7.150737762451172,53.05038070678711
frame_00111,16.011404037475586,140.12820434570312,13.490102767944336,93.179443359375
frame_00112,14.121387481689453,181.00738525390625,10.870741844177246,101.06864166259766
frame_00113,11.596773147583008,167.00233459472656,10.68673324584961,96.79676055908203
frame_00114,11.633344650268555,194.29713439941406,10.028169631958008,105.82483673095703
frame_00115,10.91254997253418,175.36492919921875,10.3873872756958,107.92674255371094
frame_00116,10.445204734802246,193.4585418701172,9.991405487060547,101.38460540771484
frame_00117,10.685893058776855,194.5206756591797,12.680353164672852,103.85623168945312
frame_00118,9.208104133605957,195.02845764160156,10.93155574798584,98.0200424194336
frame_00119,8.989384651184082,177.3604278564453,12.415339469909668,106.31303405761719
frame_00120,9.168790817260742,176.5018768310547,10.238040924072266,101.03118896484375
frame_00121,8.436062812805176,177.41123962402344,9.93842887878418,104.82685089111328
frame_00122,8.415380477905273,166.21755981445312,10.905128479003906,105.62471771240234
frame_00123,7.933746337890625,191.87838745117188,8.446194648742676,98.28206634521484
frame_00124,8.022488594055176,176.35292053222656,8.576629638671875,104.1539535522461
frame_00125,8.252961158752441,188.42605590820312,8.300212860107422,99.89557647705078
frame_00126,8.983429908752441,180.7945098876953,9.829977035522461,102.04845428466797
frame_00127,10.805213928222656,191.93858337402344,13.089658737182617,102.02305603027344
frame_00128,12.059218406677246,178.5386505126953,11.697142601013184,99.43961334228516
frame_00129,11.353856086730957,181.421630859375,11.484288215637207,105.01815032958984
frame_00130,7.951179504394531,147.48863220214844,10.38769817352295,105.12646484375
frame_00131,4.48455286026001,122.34165954589844,6.019433975219727,96.11003875732422
frame_00132,7.218533992767334,188.12380981445312,9.910154342651367,111.11184692382812
frame_00133,6.8937296867370605,194.33645629882812,9.723381996154785,104.85499572753906
frame_00134,2.1297433376312256,153.45159912109375,4.486889362335205,105.77979278564453
frame_00135,2.291595697402954,109.51068115234375,5.229529857635498,67.34564208984375
frame_00136,11.11588191986084,168.56971740722656,11.71683406829834,109.24176788330078
frame_00137,12.844095230102539,194.85047912597656,11.869325637817383,108.1200942993164
frame_00138,12.312837600708008,193.44834899902344,11.914753913879395,112.6219482421875
frame_00139,11.760408401489258,177.51365661621094,11.698982238769531,106.07032775878906
frame_00140,11.145462036132812,207.08438110351562,12.017443656921387,101.45674896240234
frame_00141,8.304734230041504,164.48043823242188,9.705638885498047,100.77667999267578
frame_00142,2.2228317260742188,182.80787658691406,6.164847373962402,108.73667907714844
frame_00143,1.315853476524353,219.8292236328125,5.794410228729248,92.95613098144531
frame_00144,7.557553768157959,106.65925598144531,7.679754257202148,63.803123474121094
frame_00145,10.860940933227539,152.77154541015625,11.455835342407227,91.55757141113281
frame_00146,13.358410835266113,159.38040161132812,15.831231117248535,107.84247589111328
frame_00147,11.863516807556152,159.189697265625,16.45411491394043,97.32845306396484
frame_00148,11.796502113342285,201.0995330810547,12.798370361328125,111.53980255126953
frame_00149,13.334436416625977,183.1753692626953,14.933308601379395,102.02165222167969
frame_00150,12.197075843811035,201.21690368652344,14.119171142578125,109.5086441040039
frame_00151,9.505375862121582,193.2023162841797,10.99388599395752,102.62615966796875
frame_00152,7.814805507659912,188.91929626464844,10.22718620300293,100.61198425292969
frame_00153,8.13266658782959,196.46852111816406,9.3941068649292,102.28181457519531
frame_00154,9.164070129394531,195.63404846191406,9.708712577819824,102.04861450195312
frame_00155,9.343748092651367,183.926513671875,8.638860702514648,105.2242202758789
frame_00156,9.594103813171387,199.49566650390625,8.865527153015137,100.35330963134766
frame_00157,9.56701374053955,189.48385620117188,8.988103866577148,104.54940795898438
frame_00158,9.542031288146973,193.5319061279297,9.557034492492676,103.08854675292969
frame_00159,9.56129264831543,190.50283813476562,10.536972999572754,108.56998443603516
frame_00160,11.970592498779297,189.1488037109375,11.263083457946777,114.1213607788086
frame_00161,11.594637870788574,191.8878631591797,10.865808486938477,104.31202697753906
frame_00162,11.409747123718262,180.0800323486328,12.238083839416504,100.208984375
frame_00163,11.44942855834961,189.59144592285156,12.726290702819824,98.48888397216797
frame_00164,10.842262268066406,190.8955535888672,11.366191864013672,98.8949966430664
frame_00165,11.320596694946289,206.4425048828125,10.72576904296875,96.99556732177734
frame_00166,11.030622482299805,164.36878967285156,10.735465049743652,91.89669799804688
frame_00167,11.384777069091797,204.47726440429688,11.450403213500977,98.22602844238281
frame_00168,11.32966423034668,210.49607849121094,10.579483032226562,96.85858917236328
frame_00169,12.070063591003418,212.35462951660156,12.052330017089844,93.2266616821289
frame_00170,7.948784828186035,141.65382385253906,8.573527336120605,96.87596130371094
frame_00171,10.26925277709961,164.99221801757812,10.156307220458984,107.68303680419922
frame_00172,11.774904251098633,187.0655975341797,12.91230583190918,105.83829498291016
frame_00173,13.147295951843262,212.00364685058594,13.154847145080566,100.78765106201172
frame_00174,13.224884986877441,200.46640014648438,12.252370834350586,107.63871002197266
frame_00175,16.516036987304688,188.71836853027344,13.620380401611328,100.8641586303711
frame_00176,11.891942977905273,160.78857421875,11.281512260437012,104.29761505126953
frame_00177,11.87137508392334,159.24273681640625,13.039997100830078,105.31133270263672
frame_00178,11.617393493652344,198.2636260986328,14.379294395446777,114.6084213256836
frame_00179,10.415291786193848,203.100830078125,12.034281730651855,99.36997985839844
frame_00180,9.17251968383789,186.09913635253906,10.286084175109863,102.99093627929688
frame_00181,9.546350479125977,198.1732940673828,10.540816307067871,102.79450225830078
frame_00182,9.940422058105469,184.69180297851562,10.454183578491211,99.69551849365234
frame_00183,10.00401782989502,182.97743225097656,11.484517097473145,107.3607406616211
frame_00184,8.710390090942383,184.589599609375,9.272384643554688,98.66084289550781
frame_00185,7.33277702331543,190.1055908203125,9.385226249694824,107.0470962524414
frame_00186,9.271980285644531,177.38577270507812,9.276960372924805,98.23504638671875
frame_00187,10.427173614501953,191.24574279785156,10.88540267944336,94.13502502441406
frame_00188,10.146564483642578,196.2740020751953,10.061071395874023,101.01129913330078
frame_00189,9.908893585205078,194.8480987548828,10.36054801940918,101.81700897216797
frame_00190,10.333724975585938,175.60997009277344,11.154844284057617,97.07417297363281
frame_00191,11.607434272766113,172.40135192871094,10.472748756408691,99.87805938720703
frame_00192,11.374213218688965,183.0074005126953,11.066577911376953,99.01065063476562
frame_00193,3.019308090209961,119.74571228027344,2.9523420333862305,83.27301788330078
frame_00194,0.7478122711181641,167.51025390625,3.259023666381836,116.37429809570312
frame_00195,1.2312166690826416,152.55116271972656,4.912664413452148,86.09461975097656
frame_00196,0.7923180460929871,184.7120819091797,2.5040292739868164,101.27375030517578
frame_00197,0.7645527124404907,158.55755615234375,2.581904172897339,97.60649108886719
frame_00198,1.1650785207748413,214.70419311523438,4.3009161949157715,96.89269256591797
frame_00199,0.7876913547515869,146.2593994140625,2.5474627017974854,97.90715026855469
frame_00200,1.2585232257843018,183.35198974609375,4.401012897491455,99.93959045410156
frame_00201,1.2228671312332153,230.9126434326172,3.679365396499634,99.07244873046875
frame_00202,0.8369777202606201,143.15786743164062,2.6382932662963867,79.86143493652344
frame_00203,0.7385300993919373,204.40586853027344,2.477060317993164,102.69561767578125
frame_00204,0.6968795657157898,200.1837615966797,2.3874166011810303,106.2182846069336
frame_00205,1.0547021627426147,222.9418487548828,3.6704413890838623,103.19245910644531
frame_00206,0.946738600730896,213.76614379882812,3.0860202312469482,102.0525131225586
frame_00207,2.8643710613250732,145.9132537841797,6.898367881774902,88.89788818359375
frame_00208,3.2924325466156006,166.87835693359375,8.621859550476074,103.11786651611328
frame_00209,0.5288200378417969,158.24107360839844,1.5039150714874268,93.8747787475586
frame_00210,0.6082578897476196,232.59439086914062,1.9938148260116577,93.12191009521484
frame_00211,0.4808979034423828,170.62564086914062,1.565307855606079,113.46987915039062
frame_00212,0.47002193331718445,187.02452087402344,1.7990082502365112,92.35530090332031
frame_00213,0.6109137535095215,139.93704223632812,2.3879826068878174,87.0578384399414
frame_00214,0.6827972531318665,190.35545349121094,2.522993803024292,102.954833984375
frame_00215,0.5392681956291199,200.21897888183594,2.0154922008514404,99.91737365722656
frame_00216,0.5394772887229919,179.00559997558594,2.095729351043701,103.53048706054688
frame_00217,0.8114034533500671,230.53506469726562,1.9476568698883057,100.30695343017578
frame_00218,0.7316855788230896,133.8172149658203,1.5402162075042725,74.78837585449219
frame_00219,0.3597365617752075,218.22755432128906,0.9110361337661743,97.91930389404297
frame_00220,0.42560282349586487,227.44215393066406,0.8963487148284912,99.25894165039062
frame_00221,0.38225120306015015,138.0150604248047,0.7486333847045898,76.55513763427734
frame_00222,0.4095555245876312,225.21665954589844,0.9050968289375305,110.1343002319336
frame_00223,0.6055349111557007,112.47517395019531,0.6031208038330078,53.031856536865234
frame_00224,0.37857428193092346,117.50987243652344,0.7308722138404846,79.78995513916016
frame_00225,0.49179700016975403,121.39495849609375,0.8361219167709351,79.440185546875
frame_00226,9.372050285339355,166.84056091308594,9.96688175201416,102.89492797851562
frame_00227,11.085986137390137,195.1311492919922,10.765180587768555,105.23461151123047
frame_00228,12.50037956237793,196.0715789794922,11.704571723937988,100.50729370117188
frame_00229,11.640015602111816,185.28482055664062,12.046490669250488,105.73501586914062
frame_00230,11.059090614318848,199.27024841308594,11.981042861938477,98.9358139038086
frame_00231,10.727107048034668,174.10324096679688,12.727557182312012,103.13270568847656
frame_00232,8.889192581176758,187.7486572265625,9.011967658996582,98.2929458618164
frame_00233,9.170989990234375,192.6647186279297,9.926741600036621,100.70764923095703
frame_00234,9.775010108947754,180.5528106689453,9.739042282104492,104.34326934814453
frame_00235,10.351956367492676,192.84173583984375,15.098636627197266,103.5135726928711
frame_00236,9.281987190246582,180.09585571289062,9.538060188293457,100.40118408203125
frame_00237,11.141210556030273,196.1829071044922,11.483644485473633,98.14298248291016
frame_00238,11.004043579101562,180.2412109375,11.730895042419434,103.7155990600586
frame_00239,11.904179573059082,187.07440185546875,18.197792053222656,102.38525390625
frame_00240,9.553504943847656,176.1617889404297,8.700358390808105,102.61119079589844
frame_00241,11.130868911743164,165.8513946533203,10.225676536560059,100.18453979492188
frame_00242,10.814095497131348,192.20030212402344,10.883593559265137,103.52291870117188
frame_00243,9.765355110168457,193.8546600341797,9.49081802368164,99.63169860839844
frame_00244,8.72989273071289,181.99746704101562,8.97380542755127,97.44952392578125
frame_00245,9.309198379516602,167.673828125,9.590578079223633,110.20771026611328
frame_00246,9.453381538391113,183.0349578857422,10.265069007873535,106.4144058227539
frame_00247,10.81879997253418,195.8512420654297,10.271410942077637,102.43505096435547
frame_00248,11.886085510253906,185.31202697753906,12.556597709655762,100.12085723876953
frame_00249,3.7877166271209717,132.35789489746094,5.785482406616211,94.03240203857422
frame_00250,0.9955357909202576,192.10438537597656,4.7721848487854,111.78153991699219
frame_00251,0.42653733491897583,170.15185546875,1.7984968423843384,88.79922485351562
frame_00252,0.48497214913368225,224.6673583984375,2.320852041244507,100.44390106201172
frame_00253,0.286180317401886,158.67132568359375,0.9461442232131958,100.51947021484375
frame_00254,0.356440931558609,137.37496948242188,0.8200768232345581,73.79678344726562
frame_00255,0.285854697227478,208.0593719482422,0.6831524968147278,112.0295181274414
frame_00256,0.3765825927257538,124.44548797607422,0.9336197972297668,73.77365112304688
frame_00257,7.89288330078125,150.595458984375,8.686543464660645,99.1965103149414
frame_00258,10.491497039794922,172.9064483642578,11.312405586242676,103.69464111328125
frame_00259,10.063699722290039,204.7104034423828,10.855913162231445,102.09027099609375
frame_00260,11.298086166381836,189.1505126953125,13.637652397155762,103.39722442626953
frame_00261,12.684310913085938,177.69876098632812,16.13166046142578,110.18638610839844
frame_00262,14.29736042022705,189.2456512451172,17.519100189208984,98.99201202392578
frame_00263,9.542381286621094,197.52452087402344,11.97095775604248,112.01226043701172
frame_00264,12.227492332458496,184.88670349121094,13.9409818649292,105.94281768798828
frame_00265,13.566361427307129,198.46839904785156,15.567493438720703,98.92581176757812
frame_00266,11.161087989807129,172.47019958496094,11.595931053161621,96.04254150390625
frame_00267,9.558290481567383,191.00543212890625,11.314342498779297,99.56550598144531
frame_00268,11.329291343688965,188.85401916503906,14.01460075378418,102.52806854248047
frame_00269,10.120266914367676,195.78334045410156,8.992770195007324,104.3021011352539
frame_00270,9.533159255981445,167.8684539794922,10.190604209899902,95.00638580322266
frame_00271,10.12356185913086,163.788330078125,11.81199836730957,97.33036804199219
frame_00272,8.430522918701172,176.52487182617188,9.77527141571045,97.96186828613281
frame_00273,8.301486015319824,151.44601440429688,9.8331298828125,99.72747039794922
frame_00274,11.497974395751953,219.72592163085938,11.611096382141113,97.42080688476562
frame_00275,9.917287826538086,205.11154174804688,11.293191909790039,104.60771942138672
frame_00276,10.053457260131836,181.19923400878906,11.970423698425293,95.40067291259766
frame_00277,10.644665718078613,204.926513671875,10.675873756408691,98.52413177490234
frame_00278,10.717662811279297,181.60206604003906,12.673099517822266,106.34461212158203
frame_00279,12.012810707092285,198.56687927246094,13.616168022155762,97.83393859863281
frame_00280,12.373830795288086,199.6372833251953,11.869852066040039,93.79745483398438
frame_00281,13.318164825439453,198.08474731445312,14.977675437927246,103.26287841796875
frame_00282,12.657488822937012,195.8878631591797,14.956094741821289,98.25528717041016
frame_00283,5.580602169036865,117.65470886230469,6.9720072746276855,67.51356506347656
frame_00284,0.4635716676712036,197.53851318359375,1.9000983238220215,97.16497039794922
frame_00285,1.8579756021499634,101.74536895751953,2.157604932785034,45.997406005859375
frame_00286,7.954500198364258,130.18727111816406,10.196897506713867,80.5019760131836
frame_00287,13.569697380065918,135.48097229003906,15.214983940124512,89.47280883789062
frame_00288,10.857028007507324,190.67771911621094,16.563026428222656,105.06024169921875
frame_00289,10.20765209197998,172.159423828125,12.62278938293457,102.86695098876953
frame_00290,9.78240966796875,180.4136199951172,12.486546516418457,110.29243469238281
frame_00291,11.341944694519043,219.1883087158203,12.266508102416992,99.32837677001953
frame_00292,10.802422523498535,200.28463745117188,10.5726957321167,95.858642578125
frame_00293,9.40678596496582,191.780029296875,10.491504669189453,102.36273193359375
frame_00294,9.560821533203125,184.86314392089844,11.272195816040039,106.23360443115234
frame_00295,10.654927253723145,176.13653564453125,11.20841121673584,112.13873291015625
frame_00296,9.368001937866211,187.98741149902344,10.379697799682617,102.88329315185547
frame_00297,9.337397575378418,186.85728454589844,11.40775203704834,109.21377563476562
frame_00298,9.699295997619629,196.30360412597656,13.746910095214844,102.40205383300781
frame_00299,9.289044380187988,185.4690399169922,9.8108491897583,105.44004821777344
frame_00300,9.207733154296875,182.33200073242188,10.077982902526855,101.32720184326172
frame_00301,9.35340690612793,193.8764190673828,10.574663162231445,99.26644897460938
frame_00302,9.781911849975586,179.13497924804688,11.789355278015137,104.92876434326172
frame_00303,9.528078079223633,189.346435546875,11.150904655456543,99.92840576171875
frame_00304,12.862854957580566,203.7779998779297,13.61737060546875,95.21885681152344
frame_00305,14.97460651397705,154.57293701171875,16.240129470825195,99.57267761230469
frame_00306,11.335219383239746,150.86685180664062,13.914505958557129,101.13025665283203
frame_00307,4.8338775634765625,114.1255111694336,6.889354228973389,77.97276306152344
frame_00308,1.2657599449157715,135.7515411376953,5.284933567047119,93.9205322265625
frame_00309,0.6300825476646423,155.63479614257812,3.173593044281006,89.67003631591797
frame_00310,0.245050847530365,196.3393096923828,0.7053847312927246,105.66692352294922
frame_00311,0.5319125056266785,197.3005828857422,2.7278735637664795,101.80138397216797
frame_00312,0.3489278256893158,194.0089569091797,1.8240907192230225,105.0255126953125
frame_00313,0.2938210070133209,181.25479125976562,1.500230312347412,112.60372161865234
frame_00314,0.24995802342891693,144.82083129882812,0.8132938146591187,88.47443389892578
frame_00315,0.3309340476989746,193.37562561035156,1.7659168243408203,111.05110931396484
frame_00316,0.19253966212272644,218.77981567382812,0.45247405767440796,94.02055358886719
frame_00317,0.26972541213035583,153.41122436523438,1.3947575092315674,99.20944213867188
frame_00318,0.6706399321556091,223.66534423828125,2.2637813091278076,98.88780212402344
frame_00319,0.7633653879165649,151.8194122314453,2.608192205429077,97.13471984863281
frame_00320,0.7151881456375122,151.740478515625,2.4054195880889893,99.51598358154297
frame_00321,0.9933663606643677,202.05645751953125,3.755791187286377,103.45301055908203
frame_00322,1.1208266019821167,151.35012817382812,4.484665393829346,102.43086242675781
frame_00323,0.5154961943626404,181.5857391357422,2.1809403896331787,105.183349609375
frame_00324,0.334133505821228,190.92349243164062,1.7684837579727173,117.34424591064453
frame_00325,0.18475426733493805,182.85450744628906,0.32347214221954346,95.79740905761719
frame_00326,0.1853392869234085,212.2355499267578,0.3035593032836914,108.73213958740234
frame_00327,0.19038477540016174,141.99285888671875,0.2950713038444519,85.2164535522461
frame_00328,0.3734605610370636,98.26949310302734,0.4978274703025818,56.62068176269531
frame_00329,10.086562156677246,112.84217834472656,10.795781135559082,75.94615936279297
frame_00330,14.295736312866211,161.44374084472656,14.456103324890137,101.83904266357422
frame_00331,12.263127326965332,150.7549285888672,14.452555656433105,102.55487823486328
frame_00332,8.897138595581055,171.71897888183594,10.618341445922852,106.60130310058594
frame_00333,11.04525375366211,181.55577087402344,12.082293510437012,104.42847442626953
frame_00334,10.82508659362793,203.41806030273438,10.8320894241333,102.43997192382812
frame_00335,8.231880187988281,169.78353881835938,8.225849151611328,106.72330474853516
frame_00336,9.076029777526855,172.8560333251953,9.825200080871582,104.38446044921875
frame_00337,7.809050559997559,175.25555419921875,9.425798416137695,98.6361312866211
frame_00338,8.340120315551758,190.7821044921875,9.179136276245117,98.29122924804688
frame_00339,7.478281497955322,187.40196228027344,8.41614818572998,97.18569946289062
frame_00340,8.520599365234375,187.58547973632812,9.215669631958008,108.23422241210938
frame_00341,10.447671890258789,178.09237670898438,11.501365661621094,107.45965576171875
frame_00342,10.122540473937988,194.19879150390625,10.279414176940918,102.33866119384766
frame_00343,10.543512344360352,175.08807373046875,14.82416820526123,103.57394409179688
frame_00344,9.936610221862793,178.01422119140625,10.451272010803223,105.80474090576172
frame_00345,9.258580207824707,180.05332946777344,10.304171562194824,104.61319732666016
frame_00346,10.520171165466309,187.04803466796875,12.075135231018066,98.49796295166016
frame_00347,11.833175659179688,198.75083923339844,13.850672721862793,104.02545928955078
frame_00348,12.358391761779785,201.64627075195312,14.18005657196045,97.06948852539062
frame_00349,9.622251510620117,154.1071014404297,11.974312782287598,103.09558868408203
frame_00350,9.870474815368652,184.1267547607422,12.936884880065918,109.5632095336914
frame_00351,11.553352355957031,202.38861083984375,15.747577667236328,107.50882720947266
frame_00352,10.870352745056152,188.84324645996094,10.798624038696289,111.84693145751953
frame_00353,12.81434154510498,196.47784423828125,11.975378036499023,109.97483825683594
frame_00354,14.539298057556152,197.86190795898438,15.200923919677734,105.31678771972656
frame_00355,15.068459510803223,206.55686950683594,12.863533020019531,106.54207611083984
frame_00356,13.600255012512207,185.58660888671875,11.336576461791992,114.74304962158203
frame_00357,12.94291877746582,153.0985565185547,10.183221817016602,105.62361145019531
frame_00358,12.90677547454834,181.5800323486328,10.538274765014648,108.11528778076172
frame_00359,12.412519454956055,163.06642150878906,9.833626747131348,104.98020935058594
frame_00360,12.104467391967773,173.24313354492188,11.17715072631836,98.36381530761719
frame_00361,11.330485343933105,170.4058074951172,9.408422470092773,104.47716522216797
frame_00362,10.896326065063477,177.8463897705078,10.206355094909668,105.17675018310547
frame_00363,9.88481616973877,176.8909149169922,10.417553901672363,109.14508056640625
frame_00364,9.32041072845459,180.01608276367188,10.358630180358887,113.2744140625
frame_00365,9.572320938110352,176.8125,10.642812728881836,98.42183685302734
frame_00366,8.545795440673828,189.96925354003906,9.864521026611328,97.94964599609375
frame_00367,8.50776195526123,189.74627685546875,10.427846908569336,103.5541000366211
frame_00368,9.48167610168457,177.321044921875,10.778519630432129,105.02799224853516
frame_00369,8.99766731262207,175.1975555419922,9.738638877868652,102.72835540771484
frame_00370,7.527978420257568,188.61630249023438,9.189970016479492,104.95979309082031
frame_00371,7.499839782714844,191.02906799316406,11.460623741149902,105.93132019042969
frame_00372,6.885761737823486,202.15574645996094,8.819409370422363,102.83808898925781
frame_00373,7.586177349090576,167.6266326904297,8.444501876831055,104.22991943359375
frame_00374,8.47504997253418,185.69683837890625,9.712100982666016,111.95336151123047
frame_00375,9.66134262084961,210.18312072753906,10.741808891296387,94.64625549316406
frame_00376,8.47597885131836,174.82789611816406,8.932437896728516,98.89513397216797
frame_00377,7.73358678817749,168.15342712402344,7.996674060821533,103.5948715209961
frame_00378,8.671188354492188,181.41201782226562,8.780102729797363,111.4282455444336
frame_00379,9.548707962036133,192.17996215820312,10.114019393920898,108.3490982055664
